E:\dataset\GID数据集\train\img\2327.tif,E:\dataset\GID数据集\train\label\2327.tif
E:\dataset\GID数据集\train\img\1210.tif,E:\dataset\GID数据集\train\label\1210.tif
E:\dataset\GID数据集\train\img\2645.tif,E:\dataset\GID数据集\train\label\2645.tif
E:\dataset\GID数据集\train\img\21896.tif,E:\dataset\GID数据集\train\label\21896.tif
E:\dataset\GID数据集\train\img\24772.tif,E:\dataset\GID数据集\train\label\24772.tif
E:\dataset\GID数据集\train\img\19945.tif,E:\dataset\GID数据集\train\label\19945.tif
E:\dataset\GID数据集\train\img\9409.tif,E:\dataset\GID数据集\train\label\9409.tif
E:\dataset\GID数据集\train\img\7916.tif,E:\dataset\GID数据集\train\label\7916.tif
E:\dataset\GID数据集\train\img\20388.tif,E:\dataset\GID数据集\train\label\20388.tif
E:\dataset\GID数据集\train\img\9680.tif,E:\dataset\GID数据集\train\label\9680.tif
E:\dataset\GID数据集\train\img\13188.tif,E:\dataset\GID数据集\train\label\13188.tif
E:\dataset\GID数据集\train\img\2561.tif,E:\dataset\GID数据集\train\label\2561.tif
E:\dataset\GID数据集\train\img\17603.tif,E:\dataset\GID数据集\train\label\17603.tif
E:\dataset\GID数据集\train\img\3213.tif,E:\dataset\GID数据集\train\label\3213.tif
E:\dataset\GID数据集\train\img\21632.tif,E:\dataset\GID数据集\train\label\21632.tif
E:\dataset\GID数据集\train\img\6835.tif,E:\dataset\GID数据集\train\label\6835.tif
E:\dataset\GID数据集\train\img\24778.tif,E:\dataset\GID数据集\train\label\24778.tif
E:\dataset\GID数据集\train\img\8539.tif,E:\dataset\GID数据集\train\label\8539.tif
E:\dataset\GID数据集\train\img\741.tif,E:\dataset\GID数据集\train\label\741.tif
E:\dataset\GID数据集\train\img\23515.tif,E:\dataset\GID数据集\train\label\23515.tif
E:\dataset\GID数据集\train\img\22224.tif,E:\dataset\GID数据集\train\label\22224.tif
E:\dataset\GID数据集\train\img\5616.tif,E:\dataset\GID数据集\train\label\5616.tif
E:\dataset\GID数据集\train\img\2040.tif,E:\dataset\GID数据集\train\label\2040.tif
E:\dataset\GID数据集\train\img\13660.tif,E:\dataset\GID数据集\train\label\13660.tif
E:\dataset\GID数据集\train\img\14131.tif,E:\dataset\GID数据集\train\label\14131.tif
E:\dataset\GID数据集\train\img\17291.tif,E:\dataset\GID数据集\train\label\17291.tif
E:\dataset\GID数据集\train\img\4917.tif,E:\dataset\GID数据集\train\label\4917.tif
E:\dataset\GID数据集\train\img\1443.tif,E:\dataset\GID数据集\train\label\1443.tif
E:\dataset\GID数据集\train\img\8678.tif,E:\dataset\GID数据集\train\label\8678.tif
E:\dataset\GID数据集\train\img\15929.tif,E:\dataset\GID数据集\train\label\15929.tif
E:\dataset\GID数据集\train\img\6688.tif,E:\dataset\GID数据集\train\label\6688.tif
E:\dataset\GID数据集\train\img\22227.tif,E:\dataset\GID数据集\train\label\22227.tif
E:\dataset\GID数据集\train\img\1144.tif,E:\dataset\GID数据集\train\label\1144.tif
E:\dataset\GID数据集\train\img\19554.tif,E:\dataset\GID数据集\train\label\19554.tif
E:\dataset\GID数据集\train\img\11236.tif,E:\dataset\GID数据集\train\label\11236.tif
E:\dataset\GID数据集\train\img\21802.tif,E:\dataset\GID数据集\train\label\21802.tif
E:\dataset\GID数据集\train\img\1833.tif,E:\dataset\GID数据集\train\label\1833.tif
E:\dataset\GID数据集\train\img\23093.tif,E:\dataset\GID数据集\train\label\23093.tif
E:\dataset\GID数据集\train\img\11376.tif,E:\dataset\GID数据集\train\label\11376.tif
E:\dataset\GID数据集\train\img\19304.tif,E:\dataset\GID数据集\train\label\19304.tif
E:\dataset\GID数据集\train\img\869.tif,E:\dataset\GID数据集\train\label\869.tif
E:\dataset\GID数据集\train\img\18492.tif,E:\dataset\GID数据集\train\label\18492.tif
E:\dataset\GID数据集\train\img\11777.tif,E:\dataset\GID数据集\train\label\11777.tif
E:\dataset\GID数据集\train\img\19953.tif,E:\dataset\GID数据集\train\label\19953.tif
E:\dataset\GID数据集\train\img\5806.tif,E:\dataset\GID数据集\train\label\5806.tif
E:\dataset\GID数据集\train\img\10454.tif,E:\dataset\GID数据集\train\label\10454.tif
E:\dataset\GID数据集\train\img\3639.tif,E:\dataset\GID数据集\train\label\3639.tif
E:\dataset\GID数据集\train\img\16841.tif,E:\dataset\GID数据集\train\label\16841.tif
E:\dataset\GID数据集\train\img\19924.tif,E:\dataset\GID数据集\train\label\19924.tif
E:\dataset\GID数据集\train\img\20326.tif,E:\dataset\GID数据集\train\label\20326.tif
E:\dataset\GID数据集\train\img\22504.tif,E:\dataset\GID数据集\train\label\22504.tif
E:\dataset\GID数据集\train\img\13938.tif,E:\dataset\GID数据集\train\label\13938.tif
E:\dataset\GID数据集\train\img\3134.tif,E:\dataset\GID数据集\train\label\3134.tif
E:\dataset\GID数据集\train\img\11083.tif,E:\dataset\GID数据集\train\label\11083.tif
E:\dataset\GID数据集\train\img\4027.tif,E:\dataset\GID数据集\train\label\4027.tif
E:\dataset\GID数据集\train\img\1253.tif,E:\dataset\GID数据集\train\label\1253.tif
E:\dataset\GID数据集\train\img\13423.tif,E:\dataset\GID数据集\train\label\13423.tif
E:\dataset\GID数据集\train\img\4377.tif,E:\dataset\GID数据集\train\label\4377.tif
E:\dataset\GID数据集\train\img\19836.tif,E:\dataset\GID数据集\train\label\19836.tif
E:\dataset\GID数据集\train\img\958.tif,E:\dataset\GID数据集\train\label\958.tif
E:\dataset\GID数据集\train\img\5848.tif,E:\dataset\GID数据集\train\label\5848.tif
E:\dataset\GID数据集\train\img\18605.tif,E:\dataset\GID数据集\train\label\18605.tif
E:\dataset\GID数据集\train\img\21795.tif,E:\dataset\GID数据集\train\label\21795.tif
E:\dataset\GID数据集\train\img\5570.tif,E:\dataset\GID数据集\train\label\5570.tif
E:\dataset\GID数据集\train\img\23448.tif,E:\dataset\GID数据集\train\label\23448.tif
E:\dataset\GID数据集\train\img\4139.tif,E:\dataset\GID数据集\train\label\4139.tif
E:\dataset\GID数据集\train\img\18314.tif,E:\dataset\GID数据集\train\label\18314.tif
E:\dataset\GID数据集\train\img\15392.tif,E:\dataset\GID数据集\train\label\15392.tif
E:\dataset\GID数据集\train\img\13929.tif,E:\dataset\GID数据集\train\label\13929.tif
E:\dataset\GID数据集\train\img\13446.tif,E:\dataset\GID数据集\train\label\13446.tif
E:\dataset\GID数据集\train\img\13443.tif,E:\dataset\GID数据集\train\label\13443.tif
E:\dataset\GID数据集\train\img\18811.tif,E:\dataset\GID数据集\train\label\18811.tif
E:\dataset\GID数据集\train\img\16768.tif,E:\dataset\GID数据集\train\label\16768.tif
E:\dataset\GID数据集\train\img\15745.tif,E:\dataset\GID数据集\train\label\15745.tif
E:\dataset\GID数据集\train\img\23445.tif,E:\dataset\GID数据集\train\label\23445.tif
E:\dataset\GID数据集\train\img\1444.tif,E:\dataset\GID数据集\train\label\1444.tif
E:\dataset\GID数据集\train\img\18377.tif,E:\dataset\GID数据集\train\label\18377.tif
E:\dataset\GID数据集\train\img\15401.tif,E:\dataset\GID数据集\train\label\15401.tif
E:\dataset\GID数据集\train\img\13992.tif,E:\dataset\GID数据集\train\label\13992.tif
E:\dataset\GID数据集\train\img\3079.tif,E:\dataset\GID数据集\train\label\3079.tif
E:\dataset\GID数据集\train\img\36.tif,E:\dataset\GID数据集\train\label\36.tif
E:\dataset\GID数据集\train\img\23921.tif,E:\dataset\GID数据集\train\label\23921.tif
E:\dataset\GID数据集\train\img\6558.tif,E:\dataset\GID数据集\train\label\6558.tif
E:\dataset\GID数据集\train\img\24386.tif,E:\dataset\GID数据集\train\label\24386.tif
E:\dataset\GID数据集\train\img\20952.tif,E:\dataset\GID数据集\train\label\20952.tif
E:\dataset\GID数据集\train\img\17679.tif,E:\dataset\GID数据集\train\label\17679.tif
E:\dataset\GID数据集\train\img\6786.tif,E:\dataset\GID数据集\train\label\6786.tif
E:\dataset\GID数据集\train\img\22179.tif,E:\dataset\GID数据集\train\label\22179.tif
E:\dataset\GID数据集\train\img\1236.tif,E:\dataset\GID数据集\train\label\1236.tif
E:\dataset\GID数据集\train\img\17647.tif,E:\dataset\GID数据集\train\label\17647.tif
E:\dataset\GID数据集\train\img\19073.tif,E:\dataset\GID数据集\train\label\19073.tif
E:\dataset\GID数据集\train\img\8592.tif,E:\dataset\GID数据集\train\label\8592.tif
E:\dataset\GID数据集\train\img\22223.tif,E:\dataset\GID数据集\train\label\22223.tif
E:\dataset\GID数据集\train\img\11920.tif,E:\dataset\GID数据集\train\label\11920.tif
E:\dataset\GID数据集\train\img\8888.tif,E:\dataset\GID数据集\train\label\8888.tif
E:\dataset\GID数据集\train\img\12472.tif,E:\dataset\GID数据集\train\label\12472.tif
E:\dataset\GID数据集\train\img\24510.tif,E:\dataset\GID数据集\train\label\24510.tif
E:\dataset\GID数据集\train\img\17977.tif,E:\dataset\GID数据集\train\label\17977.tif
E:\dataset\GID数据集\train\img\15910.tif,E:\dataset\GID数据集\train\label\15910.tif
E:\dataset\GID数据集\train\img\8085.tif,E:\dataset\GID数据集\train\label\8085.tif
E:\dataset\GID数据集\train\img\9845.tif,E:\dataset\GID数据集\train\label\9845.tif
E:\dataset\GID数据集\train\img\19306.tif,E:\dataset\GID数据集\train\label\19306.tif
E:\dataset\GID数据集\train\img\19920.tif,E:\dataset\GID数据集\train\label\19920.tif
E:\dataset\GID数据集\train\img\20273.tif,E:\dataset\GID数据集\train\label\20273.tif
E:\dataset\GID数据集\train\img\13914.tif,E:\dataset\GID数据集\train\label\13914.tif
E:\dataset\GID数据集\train\img\8279.tif,E:\dataset\GID数据集\train\label\8279.tif
E:\dataset\GID数据集\train\img\4439.tif,E:\dataset\GID数据集\train\label\4439.tif
E:\dataset\GID数据集\train\img\8292.tif,E:\dataset\GID数据集\train\label\8292.tif
E:\dataset\GID数据集\train\img\16309.tif,E:\dataset\GID数据集\train\label\16309.tif
E:\dataset\GID数据集\train\img\1227.tif,E:\dataset\GID数据集\train\label\1227.tif
E:\dataset\GID数据集\train\img\17988.tif,E:\dataset\GID数据集\train\label\17988.tif
E:\dataset\GID数据集\train\img\25130.tif,E:\dataset\GID数据集\train\label\25130.tif
E:\dataset\GID数据集\train\img\21240.tif,E:\dataset\GID数据集\train\label\21240.tif
E:\dataset\GID数据集\train\img\4787.tif,E:\dataset\GID数据集\train\label\4787.tif
E:\dataset\GID数据集\train\img\12414.tif,E:\dataset\GID数据集\train\label\12414.tif
E:\dataset\GID数据集\train\img\8220.tif,E:\dataset\GID数据集\train\label\8220.tif
E:\dataset\GID数据集\train\img\2033.tif,E:\dataset\GID数据集\train\label\2033.tif
E:\dataset\GID数据集\train\img\923.tif,E:\dataset\GID数据集\train\label\923.tif
E:\dataset\GID数据集\train\img\21703.tif,E:\dataset\GID数据集\train\label\21703.tif
E:\dataset\GID数据集\train\img\21784.tif,E:\dataset\GID数据集\train\label\21784.tif
E:\dataset\GID数据集\train\img\8937.tif,E:\dataset\GID数据集\train\label\8937.tif
E:\dataset\GID数据集\train\img\3040.tif,E:\dataset\GID数据集\train\label\3040.tif
E:\dataset\GID数据集\train\img\11732.tif,E:\dataset\GID数据集\train\label\11732.tif
E:\dataset\GID数据集\train\img\6336.tif,E:\dataset\GID数据集\train\label\6336.tif
E:\dataset\GID数据集\train\img\22675.tif,E:\dataset\GID数据集\train\label\22675.tif
E:\dataset\GID数据集\train\img\1582.tif,E:\dataset\GID数据集\train\label\1582.tif
E:\dataset\GID数据集\train\img\2601.tif,E:\dataset\GID数据集\train\label\2601.tif
E:\dataset\GID数据集\train\img\19569.tif,E:\dataset\GID数据集\train\label\19569.tif
E:\dataset\GID数据集\train\img\13380.tif,E:\dataset\GID数据集\train\label\13380.tif
E:\dataset\GID数据集\train\img\12392.tif,E:\dataset\GID数据集\train\label\12392.tif
E:\dataset\GID数据集\train\img\22309.tif,E:\dataset\GID数据集\train\label\22309.tif
E:\dataset\GID数据集\train\img\4136.tif,E:\dataset\GID数据集\train\label\4136.tif
E:\dataset\GID数据集\train\img\15749.tif,E:\dataset\GID数据集\train\label\15749.tif
E:\dataset\GID数据集\train\img\570.tif,E:\dataset\GID数据集\train\label\570.tif
E:\dataset\GID数据集\train\img\7308.tif,E:\dataset\GID数据集\train\label\7308.tif
E:\dataset\GID数据集\train\img\17151.tif,E:\dataset\GID数据集\train\label\17151.tif
E:\dataset\GID数据集\train\img\2450.tif,E:\dataset\GID数据集\train\label\2450.tif
E:\dataset\GID数据集\train\img\2074.tif,E:\dataset\GID数据集\train\label\2074.tif
E:\dataset\GID数据集\train\img\5005.tif,E:\dataset\GID数据集\train\label\5005.tif
E:\dataset\GID数据集\train\img\20069.tif,E:\dataset\GID数据集\train\label\20069.tif
E:\dataset\GID数据集\train\img\11190.tif,E:\dataset\GID数据集\train\label\11190.tif
E:\dataset\GID数据集\train\img\3179.tif,E:\dataset\GID数据集\train\label\3179.tif
E:\dataset\GID数据集\train\img\8726.tif,E:\dataset\GID数据集\train\label\8726.tif
E:\dataset\GID数据集\train\img\7519.tif,E:\dataset\GID数据集\train\label\7519.tif
E:\dataset\GID数据集\train\img\16035.tif,E:\dataset\GID数据集\train\label\16035.tif
E:\dataset\GID数据集\train\img\3127.tif,E:\dataset\GID数据集\train\label\3127.tif
E:\dataset\GID数据集\train\img\3373.tif,E:\dataset\GID数据集\train\label\3373.tif
E:\dataset\GID数据集\train\img\9835.tif,E:\dataset\GID数据集\train\label\9835.tif
E:\dataset\GID数据集\train\img\296.tif,E:\dataset\GID数据集\train\label\296.tif
E:\dataset\GID数据集\train\img\17360.tif,E:\dataset\GID数据集\train\label\17360.tif
E:\dataset\GID数据集\train\img\14309.tif,E:\dataset\GID数据集\train\label\14309.tif
E:\dataset\GID数据集\train\img\6565.tif,E:\dataset\GID数据集\train\label\6565.tif
E:\dataset\GID数据集\train\img\23591.tif,E:\dataset\GID数据集\train\label\23591.tif
E:\dataset\GID数据集\train\img\14955.tif,E:\dataset\GID数据集\train\label\14955.tif
E:\dataset\GID数据集\train\img\10857.tif,E:\dataset\GID数据集\train\label\10857.tif
E:\dataset\GID数据集\train\img\9863.tif,E:\dataset\GID数据集\train\label\9863.tif
E:\dataset\GID数据集\train\img\7159.tif,E:\dataset\GID数据集\train\label\7159.tif
E:\dataset\GID数据集\train\img\6322.tif,E:\dataset\GID数据集\train\label\6322.tif
E:\dataset\GID数据集\train\img\19737.tif,E:\dataset\GID数据集\train\label\19737.tif
E:\dataset\GID数据集\train\img\8615.tif,E:\dataset\GID数据集\train\label\8615.tif
E:\dataset\GID数据集\train\img\5620.tif,E:\dataset\GID数据集\train\label\5620.tif
E:\dataset\GID数据集\train\img\7736.tif,E:\dataset\GID数据集\train\label\7736.tif
E:\dataset\GID数据集\train\img\2837.tif,E:\dataset\GID数据集\train\label\2837.tif
E:\dataset\GID数据集\train\img\16168.tif,E:\dataset\GID数据集\train\label\16168.tif
E:\dataset\GID数据集\train\img\18829.tif,E:\dataset\GID数据集\train\label\18829.tif
E:\dataset\GID数据集\train\img\15249.tif,E:\dataset\GID数据集\train\label\15249.tif
E:\dataset\GID数据集\train\img\18783.tif,E:\dataset\GID数据集\train\label\18783.tif
E:\dataset\GID数据集\train\img\5364.tif,E:\dataset\GID数据集\train\label\5364.tif
E:\dataset\GID数据集\train\img\19020.tif,E:\dataset\GID数据集\train\label\19020.tif
E:\dataset\GID数据集\train\img\20379.tif,E:\dataset\GID数据集\train\label\20379.tif
E:\dataset\GID数据集\train\img\21213.tif,E:\dataset\GID数据集\train\label\21213.tif
E:\dataset\GID数据集\train\img\16911.tif,E:\dataset\GID数据集\train\label\16911.tif
E:\dataset\GID数据集\train\img\19189.tif,E:\dataset\GID数据集\train\label\19189.tif
E:\dataset\GID数据集\train\img\7659.tif,E:\dataset\GID数据集\train\label\7659.tif
E:\dataset\GID数据集\train\img\18135.tif,E:\dataset\GID数据集\train\label\18135.tif
E:\dataset\GID数据集\train\img\10382.tif,E:\dataset\GID数据集\train\label\10382.tif
E:\dataset\GID数据集\train\img\2212.tif,E:\dataset\GID数据集\train\label\2212.tif
E:\dataset\GID数据集\train\img\1604.tif,E:\dataset\GID数据集\train\label\1604.tif
E:\dataset\GID数据集\train\img\19738.tif,E:\dataset\GID数据集\train\label\19738.tif
E:\dataset\GID数据集\train\img\571.tif,E:\dataset\GID数据集\train\label\571.tif
E:\dataset\GID数据集\train\img\5804.tif,E:\dataset\GID数据集\train\label\5804.tif
E:\dataset\GID数据集\train\img\18262.tif,E:\dataset\GID数据集\train\label\18262.tif
E:\dataset\GID数据集\train\img\13890.tif,E:\dataset\GID数据集\train\label\13890.tif
E:\dataset\GID数据集\train\img\797.tif,E:\dataset\GID数据集\train\label\797.tif
E:\dataset\GID数据集\train\img\17856.tif,E:\dataset\GID数据集\train\label\17856.tif
E:\dataset\GID数据集\train\img\1147.tif,E:\dataset\GID数据集\train\label\1147.tif
E:\dataset\GID数据集\train\img\23787.tif,E:\dataset\GID数据集\train\label\23787.tif
E:\dataset\GID数据集\train\img\19537.tif,E:\dataset\GID数据集\train\label\19537.tif
E:\dataset\GID数据集\train\img\18343.tif,E:\dataset\GID数据集\train\label\18343.tif
E:\dataset\GID数据集\train\img\13214.tif,E:\dataset\GID数据集\train\label\13214.tif
E:\dataset\GID数据集\train\img\6403.tif,E:\dataset\GID数据集\train\label\6403.tif
E:\dataset\GID数据集\train\img\10243.tif,E:\dataset\GID数据集\train\label\10243.tif
E:\dataset\GID数据集\train\img\14803.tif,E:\dataset\GID数据集\train\label\14803.tif
E:\dataset\GID数据集\train\img\2294.tif,E:\dataset\GID数据集\train\label\2294.tif
E:\dataset\GID数据集\train\img\9573.tif,E:\dataset\GID数据集\train\label\9573.tif
E:\dataset\GID数据集\train\img\18761.tif,E:\dataset\GID数据集\train\label\18761.tif
E:\dataset\GID数据集\train\img\3701.tif,E:\dataset\GID数据集\train\label\3701.tif
E:\dataset\GID数据集\train\img\2420.tif,E:\dataset\GID数据集\train\label\2420.tif
E:\dataset\GID数据集\train\img\16914.tif,E:\dataset\GID数据集\train\label\16914.tif
E:\dataset\GID数据集\train\img\18067.tif,E:\dataset\GID数据集\train\label\18067.tif
E:\dataset\GID数据集\train\img\20485.tif,E:\dataset\GID数据集\train\label\20485.tif
E:\dataset\GID数据集\train\img\21218.tif,E:\dataset\GID数据集\train\label\21218.tif
E:\dataset\GID数据集\train\img\12046.tif,E:\dataset\GID数据集\train\label\12046.tif
E:\dataset\GID数据集\train\img\6303.tif,E:\dataset\GID数据集\train\label\6303.tif
E:\dataset\GID数据集\train\img\5697.tif,E:\dataset\GID数据集\train\label\5697.tif
E:\dataset\GID数据集\train\img\9140.tif,E:\dataset\GID数据集\train\label\9140.tif
E:\dataset\GID数据集\train\img\12144.tif,E:\dataset\GID数据集\train\label\12144.tif
E:\dataset\GID数据集\train\img\8510.tif,E:\dataset\GID数据集\train\label\8510.tif
E:\dataset\GID数据集\train\img\18103.tif,E:\dataset\GID数据集\train\label\18103.tif
E:\dataset\GID数据集\train\img\1848.tif,E:\dataset\GID数据集\train\label\1848.tif
E:\dataset\GID数据集\train\img\4220.tif,E:\dataset\GID数据集\train\label\4220.tif
E:\dataset\GID数据集\train\img\17322.tif,E:\dataset\GID数据集\train\label\17322.tif
E:\dataset\GID数据集\train\img\18853.tif,E:\dataset\GID数据集\train\label\18853.tif
E:\dataset\GID数据集\train\img\2045.tif,E:\dataset\GID数据集\train\label\2045.tif
E:\dataset\GID数据集\train\img\262.tif,E:\dataset\GID数据集\train\label\262.tif
E:\dataset\GID数据集\train\img\17682.tif,E:\dataset\GID数据集\train\label\17682.tif
E:\dataset\GID数据集\train\img\24671.tif,E:\dataset\GID数据集\train\label\24671.tif
E:\dataset\GID数据集\train\img\12847.tif,E:\dataset\GID数据集\train\label\12847.tif
E:\dataset\GID数据集\train\img\23054.tif,E:\dataset\GID数据集\train\label\23054.tif
E:\dataset\GID数据集\train\img\950.tif,E:\dataset\GID数据集\train\label\950.tif
E:\dataset\GID数据集\train\img\12139.tif,E:\dataset\GID数据集\train\label\12139.tif
E:\dataset\GID数据集\train\img\6136.tif,E:\dataset\GID数据集\train\label\6136.tif
E:\dataset\GID数据集\train\img\7730.tif,E:\dataset\GID数据集\train\label\7730.tif
E:\dataset\GID数据集\train\img\333.tif,E:\dataset\GID数据集\train\label\333.tif
E:\dataset\GID数据集\train\img\8550.tif,E:\dataset\GID数据集\train\label\8550.tif
E:\dataset\GID数据集\train\img\18773.tif,E:\dataset\GID数据集\train\label\18773.tif
E:\dataset\GID数据集\train\img\5579.tif,E:\dataset\GID数据集\train\label\5579.tif
E:\dataset\GID数据集\train\img\2049.tif,E:\dataset\GID数据集\train\label\2049.tif
E:\dataset\GID数据集\train\img\6443.tif,E:\dataset\GID数据集\train\label\6443.tif
E:\dataset\GID数据集\train\img\16586.tif,E:\dataset\GID数据集\train\label\16586.tif
E:\dataset\GID数据集\train\img\1022.tif,E:\dataset\GID数据集\train\label\1022.tif
E:\dataset\GID数据集\train\img\11078.tif,E:\dataset\GID数据集\train\label\11078.tif
E:\dataset\GID数据集\train\img\23233.tif,E:\dataset\GID数据集\train\label\23233.tif
E:\dataset\GID数据集\train\img\21740.tif,E:\dataset\GID数据集\train\label\21740.tif
E:\dataset\GID数据集\train\img\12098.tif,E:\dataset\GID数据集\train\label\12098.tif
E:\dataset\GID数据集\train\img\14531.tif,E:\dataset\GID数据集\train\label\14531.tif
E:\dataset\GID数据集\train\img\14638.tif,E:\dataset\GID数据集\train\label\14638.tif
E:\dataset\GID数据集\train\img\20150.tif,E:\dataset\GID数据集\train\label\20150.tif
E:\dataset\GID数据集\train\img\3338.tif,E:\dataset\GID数据集\train\label\3338.tif
E:\dataset\GID数据集\train\img\18284.tif,E:\dataset\GID数据集\train\label\18284.tif
E:\dataset\GID数据集\train\img\9553.tif,E:\dataset\GID数据集\train\label\9553.tif
E:\dataset\GID数据集\train\img\5479.tif,E:\dataset\GID数据集\train\label\5479.tif
E:\dataset\GID数据集\train\img\22187.tif,E:\dataset\GID数据集\train\label\22187.tif
E:\dataset\GID数据集\train\img\5788.tif,E:\dataset\GID数据集\train\label\5788.tif
E:\dataset\GID数据集\train\img\1521.tif,E:\dataset\GID数据集\train\label\1521.tif
E:\dataset\GID数据集\train\img\5465.tif,E:\dataset\GID数据集\train\label\5465.tif
E:\dataset\GID数据集\train\img\513.tif,E:\dataset\GID数据集\train\label\513.tif
E:\dataset\GID数据集\train\img\12473.tif,E:\dataset\GID数据集\train\label\12473.tif
E:\dataset\GID数据集\train\img\13068.tif,E:\dataset\GID数据集\train\label\13068.tif
E:\dataset\GID数据集\train\img\13040.tif,E:\dataset\GID数据集\train\label\13040.tif
E:\dataset\GID数据集\train\img\19749.tif,E:\dataset\GID数据集\train\label\19749.tif
E:\dataset\GID数据集\train\img\19734.tif,E:\dataset\GID数据集\train\label\19734.tif
E:\dataset\GID数据集\train\img\4014.tif,E:\dataset\GID数据集\train\label\4014.tif
E:\dataset\GID数据集\train\img\4589.tif,E:\dataset\GID数据集\train\label\4589.tif
E:\dataset\GID数据集\train\img\10728.tif,E:\dataset\GID数据集\train\label\10728.tif
E:\dataset\GID数据集\train\img\3454.tif,E:\dataset\GID数据集\train\label\3454.tif
E:\dataset\GID数据集\train\img\8034.tif,E:\dataset\GID数据集\train\label\8034.tif
E:\dataset\GID数据集\train\img\8308.tif,E:\dataset\GID数据集\train\label\8308.tif
E:\dataset\GID数据集\train\img\16376.tif,E:\dataset\GID数据集\train\label\16376.tif
E:\dataset\GID数据集\train\img\13123.tif,E:\dataset\GID数据集\train\label\13123.tif
E:\dataset\GID数据集\train\img\2588.tif,E:\dataset\GID数据集\train\label\2588.tif
E:\dataset\GID数据集\train\img\19190.tif,E:\dataset\GID数据集\train\label\19190.tif
E:\dataset\GID数据集\train\img\17636.tif,E:\dataset\GID数据集\train\label\17636.tif
E:\dataset\GID数据集\train\img\8619.tif,E:\dataset\GID数据集\train\label\8619.tif
E:\dataset\GID数据集\train\img\9504.tif,E:\dataset\GID数据集\train\label\9504.tif
E:\dataset\GID数据集\train\img\22196.tif,E:\dataset\GID数据集\train\label\22196.tif
E:\dataset\GID数据集\train\img\13269.tif,E:\dataset\GID数据集\train\label\13269.tif
E:\dataset\GID数据集\train\img\12543.tif,E:\dataset\GID数据集\train\label\12543.tif
E:\dataset\GID数据集\train\img\8273.tif,E:\dataset\GID数据集\train\label\8273.tif
E:\dataset\GID数据集\train\img\20817.tif,E:\dataset\GID数据集\train\label\20817.tif
E:\dataset\GID数据集\train\img\9249.tif,E:\dataset\GID数据集\train\label\9249.tif
E:\dataset\GID数据集\train\img\18170.tif,E:\dataset\GID数据集\train\label\18170.tif
E:\dataset\GID数据集\train\img\20714.tif,E:\dataset\GID数据集\train\label\20714.tif
E:\dataset\GID数据集\train\img\5572.tif,E:\dataset\GID数据集\train\label\5572.tif
E:\dataset\GID数据集\train\img\754.tif,E:\dataset\GID数据集\train\label\754.tif
E:\dataset\GID数据集\train\img\17382.tif,E:\dataset\GID数据集\train\label\17382.tif
E:\dataset\GID数据集\train\img\11299.tif,E:\dataset\GID数据集\train\label\11299.tif
E:\dataset\GID数据集\train\img\9209.tif,E:\dataset\GID数据集\train\label\9209.tif
E:\dataset\GID数据集\train\img\20584.tif,E:\dataset\GID数据集\train\label\20584.tif
E:\dataset\GID数据集\train\img\12049.tif,E:\dataset\GID数据集\train\label\12049.tif
E:\dataset\GID数据集\train\img\19976.tif,E:\dataset\GID数据集\train\label\19976.tif
E:\dataset\GID数据集\train\img\9816.tif,E:\dataset\GID数据集\train\label\9816.tif
E:\dataset\GID数据集\train\img\20738.tif,E:\dataset\GID数据集\train\label\20738.tif
E:\dataset\GID数据集\train\img\145.tif,E:\dataset\GID数据集\train\label\145.tif
E:\dataset\GID数据集\train\img\23002.tif,E:\dataset\GID数据集\train\label\23002.tif
E:\dataset\GID数据集\train\img\7143.tif,E:\dataset\GID数据集\train\label\7143.tif
E:\dataset\GID数据集\train\img\24656.tif,E:\dataset\GID数据集\train\label\24656.tif
E:\dataset\GID数据集\train\img\15324.tif,E:\dataset\GID数据集\train\label\15324.tif
E:\dataset\GID数据集\train\img\13793.tif,E:\dataset\GID数据集\train\label\13793.tif
E:\dataset\GID数据集\train\img\17718.tif,E:\dataset\GID数据集\train\label\17718.tif
E:\dataset\GID数据集\train\img\6964.tif,E:\dataset\GID数据集\train\label\6964.tif
E:\dataset\GID数据集\train\img\3868.tif,E:\dataset\GID数据集\train\label\3868.tif
E:\dataset\GID数据集\train\img\24045.tif,E:\dataset\GID数据集\train\label\24045.tif
E:\dataset\GID数据集\train\img\12576.tif,E:\dataset\GID数据集\train\label\12576.tif
E:\dataset\GID数据集\train\img\17402.tif,E:\dataset\GID数据集\train\label\17402.tif
E:\dataset\GID数据集\train\img\16225.tif,E:\dataset\GID数据集\train\label\16225.tif
E:\dataset\GID数据集\train\img\11453.tif,E:\dataset\GID数据集\train\label\11453.tif
E:\dataset\GID数据集\train\img\15625.tif,E:\dataset\GID数据集\train\label\15625.tif
E:\dataset\GID数据集\train\img\14267.tif,E:\dataset\GID数据集\train\label\14267.tif
E:\dataset\GID数据集\train\img\1045.tif,E:\dataset\GID数据集\train\label\1045.tif
E:\dataset\GID数据集\train\img\8957.tif,E:\dataset\GID数据集\train\label\8957.tif
E:\dataset\GID数据集\train\img\9160.tif,E:\dataset\GID数据集\train\label\9160.tif
E:\dataset\GID数据集\train\img\24892.tif,E:\dataset\GID数据集\train\label\24892.tif
E:\dataset\GID数据集\train\img\21447.tif,E:\dataset\GID数据集\train\label\21447.tif
E:\dataset\GID数据集\train\img\4382.tif,E:\dataset\GID数据集\train\label\4382.tif
